title,author,genre,sex,view,recommandation_count,total_serial_num,preferred_age
코야나기일족의6월별장,나나니니,공포·미스테리 일반소설,남자,0,0,0 ,20
기적의삼총사,무림강강호,현대판타지 일반소설,여자,0,0,0 ,50
스톰블레이드,정우식,퓨전 판타지,남자,30033,235,180 ,50
신화를쓰는대공[E],일우,판타지,남자,1498,11,27 ,50
강호파괴록,설봉,무협 퓨전,남자,7352,69,27 ,50
강호파괴록,설봉,무협 퓨전,남자,7352,69,27 ,50
리턴투다크위저드,진(JIN),현대판타지 퓨전,남자,2003102,43573,200 ,30
환생변호사[E],성정훈,현대판타지 판타지,남자,28347,310,36 ,50
몬스터를암살해드립니다,시트리,퓨전 판타지,남자,1183258,23798,253 ,40
몬스터를암살해드립니다,시트리,퓨전 판타지,남자,1183258,23798,253 ,40
마검사?,제임s,판타지,남자,60,0,2 ,10
프로미넌스,58,일반소설 판타지,남자,54,0,1 ,10
붉은머리,국수말이,판타지,남자,22,0,1 ,20
집에서게임밖에서연애,Moon.혜공,로맨스 판타지,남자,122,7,3 ,10
여우신령님을모시게되었...,스타폭스,로맨스 판타지,남자,68,0,3 ,20
랭커가되겠다,고호동,게임,남자,925949,19579,136 ,30
드래곤육성하기,디카이안,게임 현대판타지,남자,10165,258,40 ,10
드래곤육성하기,디카이안,게임 현대판타지,남자,10165,258,40 ,10
처음사제로전직했습니다,[에르히],현대판타지 퓨전,남자,128529,2168,166 ,40
Dystopia,류승한,SF 전쟁·밀리터리,남자,57,1,2 ,10
이세계의초대장,Moon.혜공,판타지,남자,54,2,2 ,10
이세계의초대장,Moon.혜공,판타지,남자,54,2,2 ,10
회귀자가너무많다,플리즈,판타지 퓨전,남자,5608,112,22 ,20
회귀자가너무많다,플리즈,판타지 퓨전,남자,5608,112,22 ,20
re:언더월드,나츠유키,판타지 퓨전,남자,81,1,2 ,20
Grimness괴이자료-원문...,철상자,공포·미스테리 판타지,같음,23,0,1 ,10
엑스트라가미리보기를함,한리,판타지 퓨전,남자,1660,47,10 ,10
일과휴식그리고낙원,fake0917,드라마 스포츠,남자,69,1,1 ,30
전생한권왕은이계에서강...,먀룡,판타지 퓨전,남자,37846,649,35 ,10
천벌집행자들,k6388_ch..,퓨전 현대판타지,남자,14,0,1 ,20
책사(策士):TheRevenger,충갑,판타지 퓨전,남자,977,17,11 ,50
요담(妖談):유인(誘引),답몽,로맨스 판타지,여자,302,1,30 ,20
이터널즈(EATernals),꿈꿀소금,SF 판타지,남자,1745,1,34 ,30
F급헌터와마왕용사,스누피우유,현대판타지 판타지,남자,53,0,1 ,10
나태한건죄라는데요?,복작가,판타지 퓨전,남자,12413,131,72 ,20
사(絲)술사,기증이,판타지 게임,남자,2465,54,43 ,10
사(絲)술사,기증이,판타지 게임,남자,2465,54,43 ,10
검성의게임,김잉여,판타지 게임,남자,46,0,2 ,20
나비소녀,다른새벽,로맨스 일반소설,여자,282,0,13 ,20
소원대로모든게이루어진...,도란0,로맨스 판타지,여자,133,3,6 ,20
쓰고싶은것미리쓰는용도,기형작,현대판타지,남자,469,0,1 ,50
인생럭키!신유의만화경,초촌,현대판타지,남자,599585,12783,176 ,40
미래를달려가다,다즐링맛,판타지,남자,35,0,1 ,10
여제와황제의SNS,Darby,로맨스 판타지,남자,17,0,2 ,20
글의무덤,Gatmeu,라이트노벨 중·단편,남자,331,0,10 ,20
개척조선,풍지박살,대체역사,남자,78812,1451,33 ,50
너를찾는걸음,GrayPark,판타지 퓨전,남자,11,0,1 ,20
너를찾는걸음,GrayPark,판타지 퓨전,남자,11,0,1 ,20
sss급차원이동자,만야,퓨전 판타지,남자,42,1,1 ,10
대한민국의사정령사되다,이닮,현대판타지 로맨스,남자,55,0,1 ,30
대한민국의사정령사되다,이닮,현대판타지 로맨스,남자,55,0,1 ,30
연검칠식(燕劍七式),강정탄,무협,남자,71234,525,50 ,50
나만의마법,dlwngks5..,라이트노벨 로맨스,남자,0,0,0 ,10
흩어진책-붉은사도,Nystorio..,퓨전,남자,241,0,10 ,10
흩어진책-붉은사도,Nystorio..,퓨전,남자,241,0,10 ,10
상태창흡수헌터,양가놈,현대판타지 퓨전,남자,882492,20070,102 ,40
나만의재능,bigmac72..,현대판타지,남자,15,0,1 ,10
내노예를소개합니다.,tjwjdgus..,판타지 퓨전,남자,1737,15,24 ,20
뉴월드에오신걸환영합니다,n6775_bj..,게임 판타지,남자,878,20,28 ,40
뉴월드에오신걸환영합니다,n6775_bj..,게임 판타지,남자,878,20,28 ,40
트럼프-신의아이들,Usin,현대판타지 드라마,여자,191,0,7 ,10
ㄴㄱ,전역한글몽,무협,남자,536,0,8 ,20
한심(寒心),미니윈,중·단편 일반소설,같음,7,0,1 ,10
필연으로사는법,지브레시온,판타지 라이트노벨,남자,9,0,1 ,20
눈떠보니삼국지,2285,대체역사 판타지,남자,60805,1348,24 ,30
눈떠보니삼국지,2285,대체역사 판타지,남자,60805,1348,24 ,30
배우조선왕이되다,날아오르기,대체역사 퓨전,남자,1655817,54758,225 ,30
마인의세계가너를부를때,레고랜드,판타지 현대판타지,남자,1682,6,47 ,30
익스트림,정우식,현대판타지 퓨전,남자,25853,245,150 ,40
천마회귀록[E],새벽검,무협,남자,7876,44,45 ,50
잡학용병[E],흑백랑,판타지,남자,4292,19,39 ,50
로드워[E],선댄스,판타지 게임,남자,5173,106,15 ,40
업어키운사매들,앤서,무협 퓨전,남자,2076374,53207,169 ,30
창귀,별도,무협,남자,9183,357,251 ,50
마법의시대,행정보급관,현대판타지 판타지,남자,39,0,2 ,40
악인참만인활,귀수,무협,남자,5371,5,150 ,50
주식의신,유재무,판타지 현대판타지,남자,2566203,56799,442 ,40
풍운루,초혼,무협,남자,7520,27,159 ,50
혈황지담,대운자,무협,남자,3329,85,104 ,50
태극마경,고우,무협,남자,15517,135,124 ,50
야왕전기,서명,무협,남자,5497,132,125 ,50
공동전기,김종철,무협,남자,3548,20,125 ,50
낙성검웅,천영,무협,남자,1922,12,125 ,40
소명전기,장강,무협,남자,7363,237,198 ,50
표절도,풍혼,무협,남자,5281,32,242 ,50
대도루피옹,귀수,무협,남자,5141,100,150 ,50
곤륜금선,정호운,무협,남자,9366,253,125 ,50
마교소교주,이민우,무협,남자,10311,108,125 ,50
몰락무당,성불예정,무협,남자,19388,513,150 ,50
무극혈,선희은,무협,남자,4774,6,100 ,50
무극혈,선희은,무협,남자,4774,6,100 ,50
무림신녀,이기일,무협,남자,8719,310,150 ,40
와이즈대륙여행기,김잭키,판타지 퓨전,남자,21362,189,105 ,50
제왕의검,명황,무협,남자,10256,46,143 ,50
판광천하,한돌두새,무협,남자,30870,395,210 ,40
철인문[E],적우,무협,남자,3951,48,18 ,50
벌의전쟁,나무늘보00,판타지 퓨전,남자,107,0,5 ,50
벌의전쟁,나무늘보00,판타지 퓨전,남자,107,0,5 ,50
필선,낙웅,무협,남자,11592,70,134 ,50
필선,낙웅,무협,남자,11592,70,134 ,50
망가지는세계의양자택일,레드부기,판타지 퓨전,남자,2443,35,35 ,20
BJ대마도사,디다트,게임 퓨전,남자,14807867,549326,466 ,30
DEFCON5,mong7443..,라이트노벨 전쟁·밀리터리,남자,44,0,2 ,10
뇌용량이보여,이도97,현대판타지 퓨전,남자,807,51,9 ,10
뇌용량이보여,이도97,현대판타지 퓨전,남자,807,51,9 ,10
골든트리,해피몽키,드라마 판타지,남자,197555,2743,56 ,50
인생그다름이서려있다,공한,시·수필,남자,2454,169,28 ,30
SSS급자살헌터,신노아,현대판타지 퓨전,남자,10241344,425243,400 ,20
이노센트,n8029_wo..,로맨스 SF,남자,45,0,1 ,20
밤을나아가다.,양파맛치킨,일반소설 라이트노벨,남자,48,0,3 ,20
재앙급빌런의출근,삼마,현대판타지 퓨전,남자,2414667,74801,182 ,30
재앙급빌런의출근,삼마,현대판타지 퓨전,남자,2414667,74801,182 ,30
축구소설인데주인공이아님,미스터H,스포츠 판타지,남자,1299133,44614,175 ,30
난신이다,좀작가,판타지 SF,남자,48,0,1 ,20
P.W-미지정기록,Soloplay..,라이트노벨 SF,남자,190,0,6 ,20
마녀가된날,훼룡,판타지 공포·미스테리,남자,100,2,1 ,10
흑도영웅(黑道英雄)[E],항복,무협,남자,4485,61,18 ,50
어둠속을걷다,J완,중·단편,남자,47,0,2 ,50
탑을오르는치트키,쓰제,판타지 게임,남자,9795,118,34 ,40
탑을오르는치트키,쓰제,판타지 게임,남자,9795,118,34 ,40
그라운드제로(GROUNDZERO...,김연,판타지 게임,남자,286,4,18 ,30
시대를잘못만난사람들:...,쉬크한냐옹,일반소설 대체역사,여자,163,0,3 ,30
내가만든AI가성좌가되었다,똥맛된장,현대판타지 판타지,남자,1370256,36250,183 ,20
고인물이회귀해버렸습니다,오메가쓰리,현대판타지 게임,남자,3536841,107693,162 ,30
고인물이회귀해버렸습니다,오메가쓰리,현대판타지 게임,남자,3536841,107693,162 ,30
복제인간나르시소스,마렌시아,SF 판타지,여자,365,0,8 ,30
요리로승부한다,무파람,판타지,남자,37884,816,130 ,30
더메신저,여백지기,판타지 퓨전,남자,45995,361,175 ,50
라이언전기.,무명선생,판타지,남자,50518,497,175 ,50
대공카리스,이동일,판타지 퓨전,남자,33244,218,125 ,50
일대검호,우각,무협,남자,167679,2418,200 ,50
온에어(onair)고종,가베,현대판타지 대체역사,남자,1136322,27418,150 ,40
모든것이이루어지는세상에서,훼룡,BL 게임,여자,454,0,7 ,10
모든것이이루어지는세상에서,훼룡,BL 게임,여자,454,0,7 ,10
시스템을초기화하시겠습니까?,구트가트,현대판타지 퓨전,남자,4117399,112884,192 ,30
덜떨어진용과멸룡자,고속도루,판타지,남자,656,0,11 ,20
덜떨어진용과멸룡자,고속도루,판타지,남자,656,0,11 ,20
타이거맨,정우식,현대판타지 퓨전,남자,55753,525,240 ,40
월하연인,신로미,로맨스 판타지,여자,0,0,0 ,20
힐러따윈없어!,지피아트,현대판타지,남자,17,0,1 ,20
악마의길을간다,야생화,현대판타지 무협,남자,407624,8283,300 ,50
나혼자TCG,제스키위,현대판타지 퓨전,남자,19366,395,37 ,40
아라만시집,아라만,시·수필,남자,6330,201,50 ,20
아라만시집,아라만,시·수필,남자,6330,201,50 ,20
가즈웍스:전설의용기사의...,로대장,판타지,남자,216,1,11 ,30
안타리스,텁텁말보로,판타지,남자,9,0,1 ,20
하수인생,하수인생,일반소설 중·단편,남자,47,0,1 ,20
디어헌터DearHunter,colorbye,현대판타지 로맨스,여자,1644,0,53 ,20
빛이깃든말,비인간,일반소설 게임,남자,25,0,1 ,20
신의힘을받은소년,dlwngks5..,라이트노벨,남자,110,2,3 ,10
신의힘을받은소년,dlwngks5..,라이트노벨,남자,110,2,3 ,10
내가갑부라면???,smrl,현대판타지 게임,남자,85,0,1 ,20
세이트네원조파스타,yr4490,판타지,여자,76,0,8 ,10
추구자,겨우사리,판타지,남자,9,0,1 ,20
조선에서펜싱하기(무예도...,sharpgun,퓨전 대체역사,남자,2852,77,10 ,40
나혼자백만투척,대전차지뢰,현대판타지 퓨전,남자,2261,64,8 ,10
엘프가된마왕은,곰탱아씨,판타지,여자,1,0,0 ,20
험블바이블,최해른,판타지 현대판타지,여자,104,0,3 ,10
중국중국을아느냐,골든라이터,시·수필,남자,3256,30,2 ,40
어쌔신나이트,얏타,판타지 라이트노벨,남자,32,0,1 ,20
어쌔신나이트,얏타,판타지 라이트노벨,남자,32,0,1 ,20
경성돌리틀,오고대부,현대판타지 대체역사,남자,41,1,1 ,20
김고시의지루한모험,통디,판타지 로맨스,남자,16,0,2 ,20
지구를레벨업시켜라,깨진달,현대판타지,남자,2793,25,16 ,40
나락,꿈속몽상가,현대판타지 판타지,남자,11,0,1 ,20
미스테리카,Keed,공포·미스테리 라이트노벨,남자,218,3,6 ,20
미스터리정신병원,alslajtw..,공포·미스테리 추리,같음,27,0,1 ,10
회귀해서레벨업,김강현,현대판타지 퓨전,남자,2554429,73973,200 ,40
꼭두각시인형,A.chicke..,현대판타지 SF,남자,178,0,7 ,40
마왕님용사를육성하신다...,딘용,판타지,남자,2256,8,42 ,10
호러명가JD하우스,반치,현대판타지 퓨전,남자,448072,21205,151 ,30
야구는잘하는놈이잘한다...,묘엽,스포츠 현대판타지,남자,23779,409,27 ,40
랑데부,다른새벽,일반소설 로맨스,남자,388,0,16 ,50
이세계의혁명가,까뜨리안느,라이트노벨 판타지,남자,3095,4,29 ,20
습작-코드네임화사(花蛇),무간도108,전쟁·밀리터리 추리,남자,119,0,3 ,50
더리볼드[E],설작,판타지 게임,남자,355,3,15 ,40
무당태극검[E],한유림,무협,남자,6371,135,15 ,50
히든피스헌터[개정판],은휼T,게임 판타지,남자,36494,311,382 ,20
연산지야-연산의밤,해먼,로맨스 대체역사,남자,742,0,13 ,20
평범한길마는오늘도변함...,별식,라이트노벨,남자,618,11,21 ,20
평범한길마는오늘도변함...,별식,라이트노벨,남자,618,11,21 ,20
개꿀맛스킬도둑,유신언,현대판타지,남자,40836,838,20 ,40
개꿀맛스킬도둑,유신언,현대판타지,남자,40836,838,20 ,40
필그람의마법사[E],지장환,판타지,남자,718,4,15 ,50
필그람의마법사[E],지장환,판타지,남자,718,4,15 ,50
내능력은게임에디터,꿀잠자는중,현대판타지,남자,2219,83,19 ,40
섀도라이더[E],김주연,판타지 퓨전,남자,739,5,15 ,50
나혼자블리츠볼피쳐,착한소,스포츠,남자,2600951,65736,281 ,40
Mr.토쟁이,작가레알,현대판타지 스포츠,남자,2684,17,17 ,20
Mr.토쟁이,작가레알,현대판타지 스포츠,남자,2684,17,17 ,20
사랑의자격,키모크,로맨스 일반소설,남자,664,0,10 ,20
그를다시만나다,J플라멩고1,로맨스 일반소설,여자,56,0,4 ,30
Re:제로부터찾아가는이...,Serpiece,팬픽·패러디 판타지,남자,494,2,1 ,10
자고일어났더니내가쓴...,Serpiece,라이트노벨 판타지,남자,14,0,1 ,10
애니먼즈,MIHO,현대판타지 퓨전,여자,32,0,4 ,20
무공으로대정령사,세린sr,판타지 퓨전,남자,1156578,28805,57 ,40
하얀이리의밤,EMAN,판타지 SF,남자,13,0,1 ,10
용맹의바퀴(TheWheelof...,6號Tiger,판타지 전쟁·밀리터리,남자,262341,9409,472 ,50
파괴의천사,정우식,현대판타지 전쟁·밀리터리,남자,46143,697,160 ,40
제국의군인[E],금의행,판타지 현대판타지,남자,21711,308,21 ,40
인간USB[E],천성(天性),현대판타지 스포츠,남자,35001,408,21 ,40
너의진심이들려[E],언늘,현대판타지 퓨전,남자,21832,380,21 ,40
너의진심이들려[E],언늘,현대판타지 퓨전,남자,21832,380,21 ,40
[개정판]단참괴룡[E],흰백작,퓨전,남자,1864,8,18 ,40
슈퍼재벌초신성[E](구....,대영大榮,현대판타지 퓨전,남자,3737,21,16 ,40
던전이어이없네,밀빛,게임 판타지,남자,1212,22,17 ,20
던전이어이없네,밀빛,게임 판타지,남자,1212,22,17 ,20
이계와미궁을동시에,카시오레,현대판타지 퓨전,남자,7736,94,34 ,40
이계로간초능력자,이한빈,퓨전 판타지,남자,71525,1877,175 ,40
나혼자만다른게임,하루3권,게임 판타지,남자,512,11,11 ,10
나혼자만다른게임,하루3권,게임 판타지,남자,512,11,11 ,10
괴물의집,개직수,게임 퓨전,남자,30,0,1 ,20
특이점,lisia,중·단편 SF,남자,72,0,3 ,20
어쩌다소환.,라모닉,판타지 퓨전,남자,877,13,16 ,20
아댐,jaehwan,퓨전 판타지,남자,2425,4,86 ,10
stockholmsyndrome,O8,공포·미스테리 일반소설,남자,2987,75,44 ,50
와이즈맨,전유택,현대판타지,남자,11343,476,167 ,30
쉘터디펜스,그냥편안,퓨전 현대판타지,남자,56,3,1 ,20
화령의제왕,정우식,퓨전 판타지,남자,25062,93,180 ,40
포식자X[E],갓신,현대판타지,남자,8739,75,33 ,40
화령의제왕,정우식,퓨전 판타지,남자,25062,93,180 ,40
풍류비공(風流飛功)[E],지화풍,무협,남자,4729,35,18 ,50
현실적생존,익재공파,판타지 퓨전,남자,8541,261,104 ,50
경종살아남은왕,emforhs,판타지 대체역사,남자,3109,66,40 ,40
[디지몬]무쌍시리즈,유오원후,팬픽·패러디 판타지,남자,7700,14,187 ,10
이번에는정말톱스타,러데,현대판타지 퓨전,남자,2058779,43006,201 ,30
포안티,신사베리아,판타지 중·단편,남자,116,2,6 ,10
구슬먹고강해져,까막선생,현대판타지 판타지,남자,1636729,43300,71 ,30
진지한제목으로시작하는...,k48write..,팬픽·패러디 퓨전,남자,18,0,1 ,30
치트쓰고시작하는영주생활,엑소더스,판타지 퓨전,남자,813019,22841,196 ,40
대마도사영주님하신다!,소유락,판타지 퓨전,남자,239821,3987,41 ,40
무극검신(無極劍神),무하연,무협 퓨전,남자,178939,3151,0 ,50
늑대의피로만월이물들때,글쓴의,라이트노벨 판타지,남자,855,0,20 ,20
21세기대주교,달과체스,현대판타지 라이트노벨,남자,60,0,2 ,20
제왕성,서효원,무협,남자,37682,459,114 ,50
갤러리,하수인생,드라마 일반소설,남자,28,0,1 ,20
티끌모아레벨업,목우목우,판타지 게임,남자,14,0,0 ,10
폐급의프라이드,방구나먹어,현대판타지 판타지,남자,809,4,9 ,20
[ORB:축복받지못한돌연...,물리말리,판타지,여자,1225,14,33 ,20
너생각하며하늘을그리다,죽어가는데,시·수필 로맨스,남자,38,0,2 ,30
게임캐릭터로환생,소설세상,판타지 퓨전,남자,744780,18447,150 ,20
세컨드골든타임(SecondGo...,Thanos,퓨전 라이트노벨,남자,63,0,4 ,20
